instance_id,rdf:type,oa:hasSource,oa:hasSelector
viewsari:textchunk_13917,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-273,viewsari:position-selector_13917
viewsari:textchunk_13918,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-273,viewsari:position-selector_13918
viewsari:textchunk_13919,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-273,viewsari:position-selector_13919
viewsari:textchunk_13920,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13920
viewsari:textchunk_13921,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13921
viewsari:textchunk_13922,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13922
viewsari:textchunk_13923,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13923
viewsari:textchunk_13924,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13924
viewsari:textchunk_13925,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-274,viewsari:position-selector_13925
viewsari:textchunk_13926,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-275,viewsari:position-selector_13926
viewsari:textchunk_13927,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-275,viewsari:position-selector_13927
viewsari:textchunk_13928,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13928
viewsari:textchunk_13929,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13929
viewsari:textchunk_13930,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13930
viewsari:textchunk_13931,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13931
viewsari:textchunk_13932,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13932
viewsari:textchunk_13933,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13933
viewsari:textchunk_13934,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13934
viewsari:textchunk_13935,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13935
viewsari:textchunk_13936,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13936
viewsari:textchunk_13937,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13937
viewsari:textchunk_13938,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13938
viewsari:textchunk_13939,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13939
viewsari:textchunk_13940,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13940
viewsari:textchunk_13941,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13941
viewsari:textchunk_13942,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13942
viewsari:textchunk_13943,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13943
viewsari:textchunk_13944,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13944
viewsari:textchunk_13945,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13945
viewsari:textchunk_13946,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13946
viewsari:textchunk_13947,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-277,viewsari:position-selector_13947
viewsari:textchunk_13948,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13948
viewsari:textchunk_13949,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13949
viewsari:textchunk_13950,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13950
viewsari:textchunk_13951,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13951
viewsari:textchunk_13952,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13952
viewsari:textchunk_13953,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13953
viewsari:textchunk_13954,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13954
viewsari:textchunk_13955,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13955
viewsari:textchunk_13956,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13956
viewsari:textchunk_13957,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13957
viewsari:textchunk_13958,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13958
viewsari:textchunk_13959,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13959
viewsari:textchunk_13960,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13960
viewsari:textchunk_13961,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13961
viewsari:textchunk_13962,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13962
viewsari:textchunk_13963,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13963
viewsari:textchunk_13964,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13964
viewsari:textchunk_13965,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13965
viewsari:textchunk_13966,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13966
viewsari:textchunk_13967,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13967
viewsari:textchunk_13968,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13968
viewsari:textchunk_13969,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13969
viewsari:textchunk_13970,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-278,viewsari:position-selector_13970
viewsari:textchunk_13971,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13971
viewsari:textchunk_13972,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13972
viewsari:textchunk_13973,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13973
viewsari:textchunk_13974,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13974
viewsari:textchunk_13975,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13975
viewsari:textchunk_13976,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13976
viewsari:textchunk_13977,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13977
viewsari:textchunk_13978,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13978
viewsari:textchunk_13979,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13979
viewsari:textchunk_13980,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13980
viewsari:textchunk_13981,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13981
viewsari:textchunk_13982,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13982
viewsari:textchunk_13983,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13983
viewsari:textchunk_13984,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13984
viewsari:textchunk_13985,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13985
viewsari:textchunk_13986,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13986
viewsari:textchunk_13987,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13987
viewsari:textchunk_13988,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13988
viewsari:textchunk_13989,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13989
viewsari:textchunk_13990,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13990
viewsari:textchunk_13991,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13991
viewsari:textchunk_13992,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13992
viewsari:textchunk_13993,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13993
viewsari:textchunk_13994,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13994
viewsari:textchunk_13995,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13995
viewsari:textchunk_13996,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-279,viewsari:position-selector_13996
viewsari:textchunk_13997,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_13997
viewsari:textchunk_13998,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_13998
viewsari:textchunk_13999,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_13999
viewsari:textchunk_14000,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14000
viewsari:textchunk_14001,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14001
viewsari:textchunk_14002,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14002
viewsari:textchunk_14003,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14003
viewsari:textchunk_14004,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14004
viewsari:textchunk_14005,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14005
viewsari:textchunk_14006,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14006
viewsari:textchunk_14007,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14007
viewsari:textchunk_14008,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14008
viewsari:textchunk_14009,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14009
viewsari:textchunk_14010,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14010
viewsari:textchunk_14011,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14011
viewsari:textchunk_14012,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14012
viewsari:textchunk_14013,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14013
viewsari:textchunk_14014,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14014
viewsari:textchunk_14015,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14015
viewsari:textchunk_14016,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14016
viewsari:textchunk_14017,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14017
viewsari:textchunk_14018,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14018
viewsari:textchunk_14019,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14019
viewsari:textchunk_14020,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14020
viewsari:textchunk_14021,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14021
viewsari:textchunk_14022,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14022
viewsari:textchunk_14023,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14023
viewsari:textchunk_14024,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14024
viewsari:textchunk_14025,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14025
viewsari:textchunk_14026,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14026
viewsari:textchunk_14027,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14027
viewsari:textchunk_14028,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14028
viewsari:textchunk_14029,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14029
viewsari:textchunk_14030,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-280,viewsari:position-selector_14030
viewsari:textchunk_14031,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14031
viewsari:textchunk_14032,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14032
viewsari:textchunk_14033,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14033
viewsari:textchunk_14034,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14034
viewsari:textchunk_14035,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14035
viewsari:textchunk_14036,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-281,viewsari:position-selector_14036
viewsari:textchunk_14037,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14037
viewsari:textchunk_14038,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14038
viewsari:textchunk_14039,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14039
viewsari:textchunk_14040,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14040
viewsari:textchunk_14041,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14041
viewsari:textchunk_14042,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14042
viewsari:textchunk_14043,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14043
viewsari:textchunk_14044,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14044
viewsari:textchunk_14045,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14045
viewsari:textchunk_14046,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14046
viewsari:textchunk_14047,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14047
viewsari:textchunk_14048,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14048
viewsari:textchunk_14049,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14049
viewsari:textchunk_14050,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14050
viewsari:textchunk_14051,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14051
viewsari:textchunk_14052,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14052
viewsari:textchunk_14053,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14053
viewsari:textchunk_14054,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14054
viewsari:textchunk_14055,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14055
viewsari:textchunk_14056,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14056
viewsari:textchunk_14057,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14057
viewsari:textchunk_14058,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14058
viewsari:textchunk_14059,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14059
viewsari:textchunk_14060,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14060
viewsari:textchunk_14061,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14061
viewsari:textchunk_14062,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14062
viewsari:textchunk_14063,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-282,viewsari:position-selector_14063
viewsari:textchunk_14064,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14064
viewsari:textchunk_14065,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14065
viewsari:textchunk_14066,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14066
viewsari:textchunk_14067,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14067
viewsari:textchunk_14068,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14068
viewsari:textchunk_14069,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14069
viewsari:textchunk_14070,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-283,viewsari:position-selector_14070
viewsari:textchunk_14071,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-284,viewsari:position-selector_14071
viewsari:textchunk_14072,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-284,viewsari:position-selector_14072
viewsari:textchunk_14073,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14073
viewsari:textchunk_14074,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14074
viewsari:textchunk_14075,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14075
viewsari:textchunk_14076,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14076
viewsari:textchunk_14077,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14077
viewsari:textchunk_14078,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14078
viewsari:textchunk_14079,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14079
viewsari:textchunk_14080,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14080
viewsari:textchunk_14081,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-285,viewsari:position-selector_14081
viewsari:textchunk_14082,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14082
viewsari:textchunk_14083,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14083
viewsari:textchunk_14084,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14084
viewsari:textchunk_14085,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14085
viewsari:textchunk_14086,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14086
viewsari:textchunk_14087,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14087
viewsari:textchunk_14088,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14088
viewsari:textchunk_14089,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14089
viewsari:textchunk_14090,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14090
viewsari:textchunk_14091,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14091
viewsari:textchunk_14092,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14092
viewsari:textchunk_14093,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14093
viewsari:textchunk_14094,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14094
viewsari:textchunk_14095,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14095
viewsari:textchunk_14096,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14096
viewsari:textchunk_14097,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14097
viewsari:textchunk_14098,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14098
viewsari:textchunk_14099,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14099
viewsari:textchunk_14100,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14100
viewsari:textchunk_14101,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-287,viewsari:position-selector_14101
viewsari:textchunk_14102,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14102
viewsari:textchunk_14103,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14103
viewsari:textchunk_14104,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14104
viewsari:textchunk_14105,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14105
viewsari:textchunk_14106,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14106
viewsari:textchunk_14107,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14107
viewsari:textchunk_14108,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-288,viewsari:position-selector_14108
viewsari:textchunk_14109,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14109
viewsari:textchunk_14110,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14110
viewsari:textchunk_14111,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14111
viewsari:textchunk_14112,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14112
viewsari:textchunk_14113,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14113
viewsari:textchunk_14114,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14114
viewsari:textchunk_14115,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14115
viewsari:textchunk_14116,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14116
viewsari:textchunk_14117,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14117
viewsari:textchunk_14118,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14118
viewsari:textchunk_14119,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14119
viewsari:textchunk_14120,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14120
viewsari:textchunk_14121,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14121
viewsari:textchunk_14122,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-289,viewsari:position-selector_14122
viewsari:textchunk_14123,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14123
viewsari:textchunk_14124,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14124
viewsari:textchunk_14125,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14125
viewsari:textchunk_14126,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14126
viewsari:textchunk_14127,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14127
viewsari:textchunk_14128,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14128
viewsari:textchunk_14129,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14129
viewsari:textchunk_14130,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14130
viewsari:textchunk_14131,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14131
viewsari:textchunk_14132,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14132
viewsari:textchunk_14133,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14133
viewsari:textchunk_14134,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-291,viewsari:position-selector_14134
viewsari:textchunk_14135,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14135
viewsari:textchunk_14136,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14136
viewsari:textchunk_14137,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14137
viewsari:textchunk_14138,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14138
viewsari:textchunk_14139,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14139
viewsari:textchunk_14140,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14140
viewsari:textchunk_14141,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14141
viewsari:textchunk_14142,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14142
viewsari:textchunk_14143,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14143
viewsari:textchunk_14144,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14144
viewsari:textchunk_14145,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14145
viewsari:textchunk_14146,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14146
viewsari:textchunk_14147,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14147
viewsari:textchunk_14148,doco:TextChunk,viewsari:the_lives_1568_volume-6_paragraph-294,viewsari:position-selector_14148
