x,p_x,y,p_y,p_yx,pmi_yx,pages,paragraphs,volume
Donato (Donatello),0.02242846094354215,"Banco, Nanni d' Antonio di",0.0015467904098994587,0.06896551724137931,5.478525564682682,"[115, 114]","[122, 121]","[1, 1]"
"Vinci, Leonardo da",0.02320185614849188,Salai,0.0007733952049497294,0.03333333333333334,5.429615964201736,[99],[124],[3]
"Vinci, Leonardo da",0.02320185614849188,"Credi, Maestro",0.0007733952049497294,0.03333333333333334,5.429615964201736,[49],[61],[4]
"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,"Trento, Antonio da (Antonio Fantuzzi)",0.0015467904098994587,0.06666666666666668,5.429615964201736,[108],[183],[5]
"Bellini, Giovanni",0.007733952049497293,"Bellini, Jacopo",0.002320185614849188,0.1,5.429615964201735,[174],[252],[2]
Tribolo (Niccolï¿½),0.02397525135344161,"Unghero, Nanni",0.0007733952049497294,0.03225806451612903,5.382310249423379,[4],[2],[6]
Tribolo (Niccolï¿½),0.02397525135344161,"Tasso, Battista del",0.0015467904098994587,0.06451612903225806,5.382310249423379,"[30, 35]","[37, 40]","[6, 6]"
"Cronaca, Il (Simone del Pollaiuolo)",0.006187161639597835,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.125,5.336506559810254,[66],[114],[5]
Giotto,0.025522041763341066,"Capanna, Puccio",0.0007733952049497294,0.030303030303030307,5.292112440451801,[91],[212],[0]
"Cimabue, Giovanni",0.008507347254447023,"Gaddi, Gaddo",0.002320185614849188,0.09090909090909091,5.292112440451801,[56],[167],[0]
"Correggio, Antonio da",0.0038669760247486465,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.2,5.207223542865288,[30],[38],[7]
"Correggio, Antonio da",0.0038669760247486465,"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,0.2,5.207223542865288,[30],[38],[7]
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.027068832173240527,"Mantovano, Rinaldo",0.0007733952049497294,0.02857142857142857,5.207223542865288,[161],[260],[5]
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.027068832173240527,"Clemente, Prospero",0.0007733952049497294,0.02857142857142857,5.207223542865288,[39],[53],[7]
"Maiano, Benedetto da",0.0069605568445475635,"Cronaca, Il (Simone del Pollaiuolo)",0.006187161639597835,0.22222222222222224,5.166581558367942,"[260, 267]","[385, 372]","[2, 3]"
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.0069605568445475635,"Vasari, Lazzaro (the elder)",0.0030935808197989174,0.11111111111111112,5.166581558367942,[52],[76],[2]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,"Ghiberti, Bartoluccio",0.0030935808197989174,0.10526315789473685,5.088579046366669,"[145, 144]","[159, 157]","[1, 1]"
"Urbino, Bramante da",0.014694508894044857,"Claudio, Maestro",0.0015467904098994587,0.052631578947368425,5.088579046366669,[254],[351],[3]
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Nunziata, Toto del",0.0007733952049497294,0.025641025641025644,5.051104340948006,[191],[299],[5]
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Ceri, Andrea de'",0.0007733952049497294,0.025641025641025644,5.051104340948006,[191],[299],[5]
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,Piloto,0.0007733952049497294,0.025641025641025644,5.051104340948006,[207],[321],[5]
"Gaddi, Taddeo",0.006187161639597835,"Gaddi, Agnolo",0.0038669760247486465,0.125,5.014578464922892,[218],[408],[0]
Agnolo (of Siena),0.0038669760247486465,"Pisano, Giovanni",0.006187161639597835,0.2,5.014578464922892,[98],[225],[0]
"Viniziano, Antonio",0.0030935808197989174,"Bellini, Giovanni",0.007733952049497293,0.25,5.014578464922892,[176],[256],[2]
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Conti, Domenico",0.0007733952049497294,0.025,5.014578464922892,[119],[177],[4]
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Barile, Gian (of Florence)",0.0007733952049497294,0.025,5.014578464922892,[86],[117],[4]
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Unghero, Nanni",0.0007733952049497294,0.025,5.014578464922892,[4],[2],[6]
"Ghirlandajo, Domenico",0.01082753286929621,Gherardo (of Florence),0.002320185614849188,0.07142857142857142,4.944189137031494,[213],[316],[2]
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Lombardi, Alfonso",0.004640371229698376,0.14285714285714285,4.944189137031494,[134],[196],[4]
Baviera,0.0015467904098994587,"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,0.5,4.944189137031494,[109],[186],[5]
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Lappoli, Giovanni Antonio",0.006187161639597835,0.1904761904761905,4.944189137031494,"[260, 258, 259, 261]","[386, 382, 385, 387]","[5, 5, 5, 5]"
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Vico, Enea",0.0015467904098994587,0.04761904761904762,4.944189137031494,[111],[190],[5]
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Caraglio, Giovanni Jacopo",0.0015467904098994587,0.04761904761904762,4.944189137031494,[109],[186],[5]
"Vinci, Leonardo da",0.02320185614849188,"Vinci, Pierino (Piero) da",0.002320185614849188,0.06666666666666668,4.84465346348058,"[43, 44]","[47, 49]","[6, 6]"
"Robbia, Luca della",0.006187161639597835,"Spinelli, Parri",0.004640371229698376,0.125,4.751544059089099,[175],[200],[1]
"Ghirlandajo, Domenico",0.01082753286929621,"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,0.14285714285714285,4.721796715695047,"[222, 248]","[327, 366]","[2, 2]"
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,0.14285714285714285,4.721796715695047,[33],[42],[7]
"Signorelli, Luca (Luca da Cortona)",0.0038669760247486465,"Genga, Girolamo",0.007733952049497293,0.2,4.69265037003553,[199],[264],[6]
"Genga, Girolamo",0.007733952049497293,"Genga, Bartolommeo",0.0038669760247486465,0.1,4.69265037003553,[208],[281],[6]
"Orcagna, Andrea di Cione",0.0030935808197989174,"Buffalmacco, Buonamico",0.010054137664346482,0.25,4.636066841669162,[191],[371],[0]
"San Gallo, Aristotile (Bastiano) da",0.010054137664346482,Jacone (Jacopo),0.0030935808197989174,0.07692307692307693,4.636066841669162,[16],[16],[7]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Viviano, Michelagnolo di",0.0015467904098994587,0.03703703703703704,4.581619057646786,"[73, 56]","[90, 66]","[6, 6]"
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Prato, Francesco di Girolamo dal",0.0007733952049497294,0.01851851851851852,4.581619057646786,[73],[90],[6]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Rossi, Vincenzio de'",0.0007733952049497294,0.01851851851851852,4.581619057646786,[94],[119],[6]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Buda, Girolamo del",0.0007733952049497294,0.01851851851851852,4.581619057646786,[56],[66],[6]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Bandinelli, Clemente",0.0007733952049497294,0.01851851851851852,4.581619057646786,[95],[121],[6]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Settignano, Solosmeo da (Antonio di Giovanni)",0.0007733952049497294,0.01851851851851852,4.581619057646786,[80],[102],[6]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Romano, Domenico",0.0015467904098994587,0.03703703703703704,4.581619057646786,[193],[243],[7]
"Pontormo, Jacopo da (Jacopo Carrucci)",0.02320185614849188,"Bronzino, Agnolo",0.0069605568445475635,0.16666666666666669,4.581619057646786,"[168, 171, 167, 172, 149]","[225, 231, 223, 233, 188]","[6, 6, 6, 6, 6]"
"Buonarroti, Michelagnolo",0.042536736272235115,"Cavalieri, Giovan Battista de'",0.0007733952049497294,0.01818181818181818,4.555146846285595,[113],[194],[5]
"Buonarroti, Michelagnolo",0.042536736272235115,"Schongauer, Martin (Martino)",0.0007733952049497294,0.01818181818181818,4.555146846285595,[92],[155],[5]
"Ghirlandajo, Domenico",0.01082753286929621,"Granacci, Francesco (Il Granaccio)",0.0030935808197989174,0.07142857142857142,4.52915163775265,[58],[102],[5]
"Cronaca, Il (Simone del Pollaiuolo)",0.006187161639597835,"Lippi, Filippo (Filippino)",0.005413766434648105,0.125,4.52915163775265,[66],[114],[5]
Donato (Donatello),0.02242846094354215,Simone (brother of Donatello),0.0015467904098994587,0.034482758620689655,4.478525564682682,[251],[278],[1]
Donato (Donatello),0.02242846094354215,"Padova, Vellano da",0.0015467904098994587,0.034482758620689655,4.478525564682682,[74],[108],[2]
Donato (Donatello),0.02242846094354215,"Tasso, Battista del",0.0015467904098994587,0.034482758620689655,4.478525564682682,[30],[37],[6]
"Contucci, Andrea (Andrea Sansovino)",0.01160092807424594,"Montelupo, Baccio da",0.0030935808197989174,0.06666666666666668,4.429615964201736,[43],[53],[4]
"Contucci, Andrea (Andrea Sansovino)",0.01160092807424594,"Montelupo, Raffaello da",0.0030935808197989174,0.06666666666666668,4.429615964201736,[43],[53],[4]
"Giocondo, Fra",0.006187161639597835,Liberale,0.006187161639597835,0.125,4.336506559810254,[11],[16],[5]
"Genga, Bartolommeo",0.0038669760247486465,"Franco, Battista (Battista Semolei)",0.010054137664346482,0.2,4.3141387467818,[98],[141],[7]
Giotto,0.025522041763341066,"Tafi, Andrea",0.0030935808197989174,0.060606060606060615,4.292112440451802,"[50, 51]","[158, 162]","[0, 0]"
Giotto,0.025522041763341066,"Laurati, Pietro (Pietro Lorenzetti)",0.0015467904098994587,0.030303030303030307,4.292112440451802,[117],[257],[0]
"Bellini, Giovanni",0.007733952049497293,"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,0.1,4.207223542865288,[183],[265],[2]
"Bellini, Giovanni",0.007733952049497293,"Castelfranco, Giorgione da",0.005413766434648105,0.1,4.207223542865288,[173],[277],[5]
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.027068832173240527,"Dente, Marco (Marco da Ravenna)",0.0015467904098994587,0.02857142857142857,4.207223542865288,[103],[173],[5]
"Uccello, Paolo",0.0069605568445475635,Masaccio,0.006187161639597835,0.11111111111111112,4.166581558367942,[184],[209],[1]
Giotto,0.025522041763341066,"Cimabue, Giovanni",0.008507347254447023,0.15151515151515152,4.154608916701866,"[8, 50, 9, 72, 94]","[81, 158, 88, 189, 218]","[0, 0, 0, 0, 0]"
"Contucci, Andrea (Andrea Sansovino)",0.01160092807424594,"Rustici, Giovan Francesco",0.0038669760247486465,0.06666666666666668,4.107687869314374,[114],[158],[7]
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006187161639597835,Franciabigio (Francia),0.007733952049497293,0.125,4.014578464922892,[232],[328],[4]
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,Franciabigio (Francia),0.007733952049497293,0.125,4.014578464922892,"[89, 87, 104, 220, 221]","[122, 118, 149, 309, 312]","[4, 4, 4, 4, 4]"
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Dente, Marco (Marco da Ravenna)",0.0015467904098994587,0.025,4.014578464922892,[106],[179],[5]
"San Gallo, Giuliano da",0.013147718484145398,"Urbino, Bramante da",0.014694508894044857,0.23529411764705885,4.00111620511633,"[200, 145, 6, 124]","[268, 189, 8, 208]","[3, 3, 5, 5]"
"Bugiardini, Giuliano",0.0069605568445475635,"Bronzino, Agnolo",0.0069605568445475635,0.11111111111111112,3.99665655692563,[113],[143],[6]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Agnolo, Giuliano di Baccio d'",0.004640371229698376,0.07407407407407408,3.99665655692563,"[70, 71, 84, 89]","[122, 123, 107, 112]","[5, 5, 6, 6]"
Giotto,0.025522041763341066,Stefano,0.0038669760247486465,0.060606060606060615,3.970184345564439,"[111, 113]","[246, 251]","[0, 0]"
"Verrocchio, Andrea",0.009280742459396751,"Credi, Lorenzo di",0.005413766434648105,0.08333333333333334,3.9441891370314943,[50],[63],[4]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Barile, Gian (Giovan)",0.0007733952049497294,0.011904761904761906,3.9441891370314943,[238],[330],[3]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,Fivizzano,0.0007733952049497294,0.011904761904761906,3.9441891370314943,[29],[28],[3]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,0.02380952380952381,3.9441891370314943,"[233, 120]","[321, 204]","[3, 5]"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Pistoia, Il (Leonardo)",0.0007733952049497294,0.011904761904761906,3.9441891370314943,[80],[110],[4]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Carpi, Ugo da",0.0007733952049497294,0.011904761904761906,3.9441891370314943,[107],[181],[5]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Romanino, Girolamo",0.0007733952049497294,0.011904761904761906,3.9441891370314943,[49],[77],[7]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Sant' Agnolo, Francesco",0.0007733952049497294,0.011904761904761906,3.9441891370314943,[216],[265],[7]
"Vinci, Leonardo da",0.02320185614849188,"Verrocchio, Andrea",0.009280742459396751,0.13333333333333336,3.8446534634805802,"[271, 92, 90, 50]","[402, 109, 107, 63]","[2, 3, 3, 4]"
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Cellini, Benvenuto",0.0038669760247486465,0.05555555555555555,3.84465346348058,"[94, 93, 97]","[119, 117, 123]","[6, 6, 6]"
"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.010054137664346482,"Castelfranco, Giorgione da",0.005413766434648105,0.07692307692307693,3.8287119196115587,[173],[277],[5]
Tribolo (Niccolï¿½),0.02397525135344161,"Sansovino, Jacopo (Jacopo Tatti)",0.002320185614849188,0.03225806451612903,3.797347748702223,[5],[3],[6]
Tribolo (Niccolï¿½),0.02397525135344161,"Vinci, Pierino (Piero) da",0.002320185614849188,0.03225806451612903,3.797347748702223,[43],[47],[6]
"Vasari, Giorgio",0.004640371229698376,"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,0.16666666666666669,3.7515440590890985,[211],[263],[7]
"Castelfranco, Giorgione da",0.005413766434648105,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.01082753286929621,0.14285714285714285,3.721796715695046,[74],[115],[7]
Giotto,0.025522041763341066,"Pisano, Andrea",0.004640371229698376,0.060606060606060615,3.707149939730645,"[124, 126]","[266, 267]","[0, 0]"
Giotto,0.025522041763341066,"Cavallini, Pietro",0.002320185614849188,0.030303030303030307,3.707149939730645,[162],[315],[0]
"Signorelli, Luca (Luca da Cortona)",0.0038669760247486465,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,0.2,3.6926503700355298,[199],[264],[6]
"Pinturicchio, Bernardino",0.0038669760247486465,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,0.2,3.6926503700355298,[46],[50],[3]
"Vinci, Leonardo da",0.02320185614849188,"Credi, Lorenzo di",0.005413766434648105,0.06666666666666668,3.622261042144132,"[49, 50]","[61, 63]","[4, 4]"
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.027068832173240527,"Viniziano, Agostino (Agostino de' Musi)",0.002320185614849188,0.02857142857142857,3.622261042144132,[103],[173],[5]
"Contucci, Andrea (Andrea Sansovino)",0.01160092807424594,"Mosca, Simone",0.005413766434648105,0.06666666666666668,3.622261042144132,[187],[252],[6]
"Sogliani, Giovanni Antonio",0.005413766434648105,"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,0.14285714285714285,3.622261042144132,[248],[372],[5]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Vico, Enea",0.0015467904098994587,0.01851851851851852,3.581619057646786,[111],[190],[5]
"Buonarroti, Michelagnolo",0.042536736272235115,"Indaco, Jacopo dell'",0.0015467904098994587,0.01818181818181818,3.555146846285595,[66],[80],[3]
"Buonarroti, Michelagnolo",0.042536736272235115,"Vico, Enea",0.0015467904098994587,0.01818181818181818,3.555146846285595,[111],[190],[5]
"Buonarroti, Michelagnolo",0.042536736272235115,"Montorsoli, Fra Giovanni Agnolo",0.0015467904098994587,0.01818181818181818,3.555146846285595,[134],[177],[7]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Credi, Lorenzo di",0.005413766434648105,0.0625,3.52915163775265,[280],[383],[3]
"Pisano, Andrea",0.004640371229698376,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,0.16666666666666669,3.503616545645513,[154],[174],[1]
"Urbino, Bramante da",0.014694508894044857,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004640371229698376,0.052631578947368425,3.503616545645513,[254],[351],[3]
"Treviso, Girolamo da (Girolamo Trevigi)",0.002320185614849188,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,0.33333333333333337,3.4661418402268502,[211],[326],[5]
"San Gallo, Aristotile (Bastiano) da",0.010054137664346482,"Bronzino, Agnolo",0.0069605568445475635,0.07692307692307693,3.4661418402268502,[29],[34],[6]
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006187161639597835,"Pontormo, Jacopo da (Jacopo Carrucci)",0.02320185614849188,0.25,3.429615964201736,"[151, 150]","[190, 189]","[6, 6]"
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Sansovino, Jacopo (Jacopo Tatti)",0.002320185614849188,0.025,3.429615964201736,[98],[139],[4]
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Viniziano, Agostino (Agostino de' Musi)",0.002320185614849188,0.025,3.429615964201736,[106],[179],[5]
"Pontormo, Jacopo da (Jacopo Carrucci)",0.02320185614849188,"Lappoli, Giovanni Antonio",0.006187161639597835,0.06666666666666668,3.429615964201736,"[257, 256]","[381, 380]","[5, 5]"
"Buonarroti, Michelagnolo",0.042536736272235115,"Bugiardini, Giuliano",0.0069605568445475635,0.07272727272727272,3.3852218448432825,"[108, 111, 113, 112]","[134, 140, 143, 142]","[6, 6, 6, 6]"
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.025522041763341066,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,0.15151515151515152,3.3661130218955777,"[201, 217, 215, 214, 86]","[228, 242, 241, 240, 91]","[1, 1, 1, 1, 1]"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.002320185614849188,0.02380952380952381,3.359226636310338,"[80, 80]","[111, 110]","[4, 4]"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Viniziano, Agostino (Agostino de' Musi)",0.002320185614849188,0.02380952380952381,3.359226636310338,"[102, 103]","[170, 173]","[5, 5]"
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Vasari, Giorgio",0.004640371229698376,0.04761904761904762,3.359226636310338,[260],[386],[5]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Albertinelli, Mariotto",0.006187161639597835,0.0625,3.3365065598102546,[62],[99],[7]
"Bellini, Giovanni",0.007733952049497293,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.010054137664346482,0.1,3.3141387467818,[173],[277],[5]
Donato (Donatello),0.02242846094354215,"Uccello, Paolo",0.0069605568445475635,0.06896551724137931,3.30860056324037,"[140, 139]","[154, 152]","[1, 1]"
Giotto,0.025522041763341066,"Gaddi, Taddeo",0.006187161639597835,0.060606060606060615,3.292112440451801,"[186, 185]","[364, 361]","[0, 0]"
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.025522041763341066,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.030303030303030307,3.292112440451801,[68],[118],[5]
"San Gallo, Antonio da (the younger)",0.014694508894044857,"Mosca, Simone",0.005413766434648105,0.052631578947368425,3.2812241243090647,[190],[254],[6]
"San Gallo, Giuliano da",0.013147718484145398,"Giocondo, Fra",0.006187161639597835,0.05882352941176471,3.249043718559915,[126],[210],[5]
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,0.2857142857142857,3.243749418890402,"[153, 222]","[226, 340]","[4, 5]"
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Sogliani, Giovanni Antonio",0.005413766434648105,0.05128205128205129,3.243749418890402,"[162, 215]","[237, 329]","[4, 5]"
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,"Lippi, Filippo (Filippino)",0.005413766434648105,0.05,3.2072235428652878,[44],[47],[3]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,0.1111111111111111,3.166581558367942,"[186, 185, 208]","[237, 236, 260]","[7, 7, 7]"
"Vinci, Leonardo da",0.02320185614849188,"Lippi, Fra Filippo",0.0038669760247486465,0.03333333333333334,3.1076878693143737,[57],[68],[6]
"Vinci, Leonardo da",0.02320185614849188,"Rustici, Giovan Francesco",0.0038669760247486465,0.03333333333333334,3.1076878693143737,[112],[156],[7]
Franciabigio (Francia),0.007733952049497293,"Pontormo, Jacopo da (Jacopo Carrucci)",0.02320185614849188,0.2,3.1076878693143737,"[104, 221]","[149, 312]","[4, 4]"
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Lappoli, Giovanni Antonio",0.006187161639597835,0.05128205128205129,3.051104340948006,"[258, 259]","[382, 385]","[5, 5]"
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.025522041763341066,Donato (Donatello),0.02242846094354215,0.18181818181818182,3.0190939460453854,"[201, 241, 204, 203, 200, 243]","[228, 269, 231, 230, 227, 270]","[1, 1, 1, 1, 1, 1]"
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.025,3.0145784649228924,[91],[125],[4]
"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,"Vinci, Pierino (Piero) da",0.002320185614849188,0.01851851851851852,2.9966565569256303,[43],[47],[6]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Vasari, Giorgio",0.004640371229698376,0.03703703703703704,2.9966565569256303,[165],[211],[7]
Giotto,0.025522041763341066,"Gaddi, Agnolo",0.0038669760247486465,0.030303030303030307,2.970184345564439,[222],[412],[0]
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.025522041763341066,"Maiano, Giuliano da",0.0038669760247486465,0.030303030303030307,2.970184345564439,[12],[16],[2]
Torrigiano,0.002320185614849188,"Buonarroti, Michelagnolo",0.042536736272235115,0.33333333333333337,2.970184345564439,[186],[240],[3]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,Baviera,0.0015467904098994587,0.011904761904761906,2.9441891370314943,[233],[321],[3]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Bagnacavallo, Bartolommeo da (Bartolommeo Ramenghi)",0.0015467904098994587,0.011904761904761906,2.9441891370314943,[208],[291],[4]
"Sanzio, Raffaello (Raffaello da Urbino)",0.06496519721577726,"Dente, Marco (Marco da Ravenna)",0.0015467904098994587,0.011904761904761906,2.9441891370314943,[103],[173],[5]
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.027068832173240527,"Turbido, Francesco (Il Moro)",0.0038669760247486465,0.02857142857142857,2.8852954479779256,[24],[43],[5]
Donato (Donatello),0.02242846094354215,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,0.10344827586206895,2.8155605519602527,"[201, 147, 270]","[228, 162, 401]","[1, 1, 2]"
"Urbino, Bramante da",0.014694508894044857,"Dï¿½rer, Albrecht",0.007733952049497293,0.052631578947368425,2.7666509514793067,[232],[319],[3]
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,"Genga, Girolamo",0.007733952049497293,0.05,2.6926503700355298,[199],[264],[6]
Donato (Donatello),0.02242846094354215,Michelozzo Michelozzi,0.005413766434648105,0.034482758620689655,2.671170642625078,[260],[292],[1]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Franco, Battista (Battista Semolei)",0.010054137664346482,0.0625,2.6360668416691624,[95],[137],[7]
"Ghirlandajo, Ridolfo",0.01237432327919567,"San Gallo, Aristotile (Bastiano) da",0.010054137664346482,0.0625,2.6360668416691624,[3],[1],[7]
"Vinci, Leonardo da",0.02320185614849188,"Lippi, Filippo (Filippino)",0.005413766434648105,0.03333333333333334,2.622261042144132,[100],[127],[3]
"Mazzuoli, Francesco (Parmigiano)",0.01082753286929621,"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,0.07142857142857142,2.622261042144132,[108],[183],[5]
"Ammanati, Bartolommeo",0.0030935808197989174,"Bandinelli, Baccio (Baccio de' Brandini)",0.04176334106728538,0.25,2.581619057646786,[274],[378],[3]
"Buonarroti, Michelagnolo",0.042536736272235115,"Montelupo, Raffaello da",0.0030935808197989174,0.01818181818181818,2.5551468462855946,[44],[55],[4]
"Buonarroti, Michelagnolo",0.042536736272235115,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.01818181818181818,2.5551468462855946,[68],[118],[5]
"Buonarroti, Michelagnolo",0.042536736272235115,"Granacci, Francesco (Il Granaccio)",0.0030935808197989174,0.01818181818181818,2.5551468462855946,[60],[108],[5]
"Buonarroti, Michelagnolo",0.042536736272235115,"Ammanati, Bartolommeo",0.0030935808197989174,0.01818181818181818,2.5551468462855946,[92],[133],[7]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,"Verrocchio, Andrea",0.009280742459396751,0.052631578947368425,2.503616545645513,[270],[401],[2]
"Robbia, Luca della",0.006187161639597835,Donato (Donatello),0.02242846094354215,0.125,2.4785255646826823,[121],[128],[1]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,0.16666666666666669,2.4661418402268502,[153],[226],[4]
"Buonarroti, Michelagnolo",0.042536736272235115,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.010054137664346482,0.05454545454545454,2.439669628865659,"[175, 177, 176]","[279, 281, 280]","[5, 5, 5]"
"Buonarroti, Michelagnolo",0.042536736272235115,"Franco, Battista (Battista Semolei)",0.010054137664346482,0.05454545454545454,2.439669628865659,"[89, 95, 92]","[130, 137, 133]","[7, 7, 7]"
"Pontormo, Jacopo da (Jacopo Carrucci)",0.02320185614849188,"Albertinelli, Mariotto",0.006187161639597835,0.03333333333333334,2.4296159642017363,[148],[186],[6]
