artist1,artist2,dice_coefficient,pages,paragraphs,volume,dice_acitivty,start,end
Giotto,"Aretino, Spinello",0.06779661016949153,"[35, 82]","['26.0', '65.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Ricciarelli, Daniello (Daniello da Volterra)",0.06741573033707865,"[185, 203, 208]","['236.0', '253.0', '260.0']","['7', '7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bellini, Giovanni","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.06666666666666667,[173],['277.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.06666666666666667,[180],['287.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Caraglio, Giovanni Jacopo",0.06666666666666667,[109],['187.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sogliani, Giovanni Antonio","Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.06666666666666667,"[162, 215]","['236.0', '330.0']","['4', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sogliani, Giovanni Antonio","Beccafumi, Domenico (Domenico di Pace)",0.06666666666666667,[248],['372.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Gaddi, Taddeo",0.06451612903225806,"[185, 23]","['246.0', '12.0']","['0', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Lippi, Filippo (Filippino)","Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.06451612903225806,[43],['47.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Albertinelli, Mariotto","Ghirlandajo, Ridolfo",0.06451612903225806,[62],['100.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Vico, Enea",0.06451612903225806,[111],['191.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Contucci, Andrea (Andrea Sansovino)","Mosca, Simone",0.06451612903225806,[189],['254.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Ridolfo","Credi, Lorenzo di",0.0625,[280],['383.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)","San Gallo, Aristotile (Bastiano) da",0.0625,"[13, 14]","['14.0', '15.0']","['7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sansovino, Jacopo (Jacopo Tatti)","San Gallo, Antonio da (the younger)",0.0625,[127],['213.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)","Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.06153846153846154,"[194, 81]","['304.0', '124.0']","['5', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.061224489795918366,"[242, 43, 3]","['337.0', '47.0', '1.0']","['3', '3', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","San Gallo, Antonio da (the younger)",0.061224489795918366,"[136, 138, 89]","['228.0', '231.0', '130.0']","['5', '5', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Valdambrina, Francesco di",0.06060606060606061,[200],['180.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",Polycletus,0.06060606060606061,[160],['143.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Ghiberti, Vittorio",0.06060606060606061,[162],['147.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Taddeo","Porri, Daniello (Daniello da Parma)",0.06060606060606061,[217],['268.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Taddeo","Palladio, Andrea",0.06060606060606061,[233],['310.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Taddeo","Fontana, Prospero",0.06060606060606061,[220],['291.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Taddeo","Zucchero, Ottaviano",0.06060606060606061,[216],['265.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Taddeo","Sant' Agnolo, Francesco",0.06060606060606061,[216],['265.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","San Gallo, Giuliano da",0.06,"[145, 201, 201]","['189.0', '271.0', '272.0']","['3', '3', '3']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Panicale, Masolino da",0.058823529411764705,[171],['152.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pinturicchio, Bernardino","Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.058823529411764705,[45],['50.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Marcilla, Guglielmo da (Guillaume de Marcillac)",0.058823529411764705,[254],['352.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Bronzino, Agnolo",0.05714285714285714,[148],['188.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bandinelli, Baccio (Baccio de' Brandini)","Viviano, Michelagnolo di",0.056338028169014086,"[73, 56]","['91.0', '66.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Valdambrina, Francesco di",0.05555555555555555,[200],['180.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),Simone (brother of Donatello),0.05555555555555555,[251],['230.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Ridolfo","San Gallo, Aristotile (Bastiano) da",0.05555555555555555,[3],['1.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Vasari, Giorgio",0.05555555555555555,[260],['386.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Salviati, Francesco (Francesco de' Rossi)",0.05504587155963303,"[185, 163, 208]","['236.0', '208.0', '260.0']","['7', '7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),Pesello,0.05405405405405406,[117],['130.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da",Salai,0.05405405405405406,[99],['126.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ammanati, Bartolommeo","Bandinelli, Baccio (Baccio de' Brandini)",0.05405405405405406,"[274, 100]","['378.0', '130.0']","['3', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Antonio da (the younger)","Mosca, Simone",0.05405405405405406,[190],['255.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)","San Gallo, Antonio da (the younger)",0.05333333333333334,"[197, 198]","['310.0', '312.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Ghiberti, Bartoluccio",0.05263157894736842,[146],['123.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Padova, Vellano da",0.05263157894736842,[73],['83.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Giocondo, Fra",0.05263157894736842,[6],['9.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Correggio, Antonio da","Zucchero, Taddeo",0.05263157894736842,[217],['268.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mazzuoli, Francesco (Parmigiano)","Beccafumi, Domenico (Domenico di Pace)",0.05263157894736842,[107],['183.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Fagiuoli, Girolamo",0.05263157894736842,[170],['220.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Prato, Girolamo dal",0.05263157894736842,[192],['242.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Conte, Jacopo del",0.05263157894736842,[181],['232.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Ligorio, Pirro",0.05263157894736842,[185],['237.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Romano, Domenico",0.05263157894736842,[193],['245.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)",Manno,0.05263157894736842,[190],['241.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Veronese, Stefano (Stefano da Zevio)",0.05128205128205128,[52],['57.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Tasso, Battista del",0.05128205128205128,[30],['37.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Montelupo, Raffaello da",0.05128205128205128,"[44, 43]","['55.0', '54.0']","['4', '4']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Dï¿½rer, Albrecht",0.05128205128205128,[232],['320.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Tribolo (Niccolï¿½),"Unghero, Nanni",0.05128205128205128,[3],['2.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Granacci, Francesco (Il Granaccio)",0.05,"[59, 57]","['108.0', '102.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Vasari, Giorgio",0.05,"[11, 99]","['11.0', '128.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Peruzzi, Baldassarre (Baldassarre da Siena)","San Gallo, Antonio da (the younger)",0.05,[72],['100.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Antonio da (the younger)","Franco, Battista (Battista Semolei)",0.05,[89],['130.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Lippi, Filippo (Filippino)","Vinci, Leonardo da",0.04878048780487805,[99],['127.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Vinci, Pierino (Piero) da",0.04878048780487805,[44],['50.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)","San Gallo, Aristotile (Bastiano) da",0.04878048780487805,[3],['1.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Tasso, Battista del",0.04878048780487805,[176],['227.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pontormo, Jacopo da (Jacopo Carrucci)","Martino, Bartolommeo di Jacopo di",0.04878048780487805,[147],['186.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Antonio da (the younger)","San Gallo, Aristotile (Bastiano) da",0.04878048780487805,[12],['13.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Valdambrina, Francesco di",0.047619047619047616,[200],['180.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),Michelozzo Michelozzi,0.047619047619047616,[259],['241.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Rustici, Giovan Francesco",0.047619047619047616,[112],['156.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.047619047619047616,[237],['329.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","San Gallo, Giuliano da",0.046875,"[201, 6, 126]","['272.0', '9.0', '211.0']","['3', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Colle, Simone da (Simone de' Bronzi)",0.046511627906976744,[200],['180.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Franco, Battista (Battista Semolei)",0.046511627906976744,"[89, 92]","['130.0', '134.0']","['7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Castelfranco, Giorgione da",0.045454545454545456,[109],['139.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Pinturicchio, Bernardino",0.045454545454545456,[211],['285.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pontormo, Jacopo da (Jacopo Carrucci)","Tasso, Battista del",0.045454545454545456,[30],['37.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Robbia, Luca della",0.044444444444444446,[120],['93.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Cronaca, Il (Simone del Pollaiuolo)",0.043478260869565216,[266],['372.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Contucci, Andrea (Andrea Sansovino)",0.043478260869565216,[26],['30.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Tribolo (Niccolï¿½),"Vasari, Giorgio",0.043478260869565216,[11],['11.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Salviati, Francesco (Francesco de' Rossi)",0.043010752688172046,"[118, 164]","['176.0', '211.0']","['4', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Sanese, Ugolino (Ugolino da Siena)",0.0425531914893617,[113],['154.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Capanna, Puccio",0.0425531914893617,[90],['118.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",Tribolo (Niccolï¿½),0.0425531914893617,[232],['329.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)","Ghirlandajo, Ridolfo",0.0425531914893617,[3],['1.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,Agnolo (of Siena),0.041666666666666664,[99],['131.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Maiano, Giuliano da",0.041666666666666664,[12],['10.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Agnolo, Baccio d' (Baccio Baglioni)",0.041666666666666664,[68],['118.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Castagno, Andrea dal (Andrea degli Impiccati)",0.041666666666666664,[117],['130.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Cosimo, Piero di",0.041666666666666664,[127],['162.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,Agostino (of Siena),0.04081632653061224,[99],['131.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",Masaccio,0.04081632653061224,[190],['171.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Verrocchio, Andrea",0.04081632653061224,[269],['312.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Urbino, Bramante da",0.04081632653061224,"[145, 223]","['189.0', '304.0']","['3', '3']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.040268456375838924,"[208, 193, 194]","['323.0', '303.0', '304.0']","['5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Laurati, Pietro (Pietro Lorenzetti)",0.04,[117],['157.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Albertinelli, Mariotto","Pontormo, Jacopo da (Jacopo Carrucci)",0.04,[148],['187.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Romano, Giulio (Giulio Pippi de' Giannuzzi)","Mantovano, Rinaldo",0.04,[161],['260.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bugiardini, Giuliano",Tribolo (Niccolï¿½),0.04,[112],['142.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)","Viniziano, Niccola",0.04,[209],['325.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Cavallini, Pietro",0.0392156862745098,[161],['203.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0392156862745098,"[232, 120]","['321.0', '205.0']","['3', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",Vitruvius,0.0392156862745098,[40],['56.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.0392156862745098,[177],['282.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Franco, Battista (Battista Semolei)",0.0392156862745098,[96],['139.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","San Marco, Fra Bartolommeo di (Baccio della Porta)",0.038834951456310676,"[244, 215]","['339.0', '293.0']","['3', '3']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Lotti, Lorenzetto (Lorenzo)",0.038834951456310676,"[56, 56]","['71.0', '70.0']","['4', '4']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)","Maiano, Benedetto da",0.038461538461538464,[266],['372.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Verrocchio, Andrea",0.038461538461538464,[269],['312.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","San Gallo, Antonio da (the younger)",0.038461538461538464,[123],['208.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Tafi, Andrea",0.03773584905660377,[51],['78.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Casentino, Jacopo di",0.03773584905660377,[23],['12.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Urbino, Timoteo da (Timoteo della Vite)",0.03773584905660377,"[14, 15]","['16.0', '17.0']","['4', '4']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Dï¿½rer, Albrecht","Pontormo, Jacopo da (Jacopo Carrucci)",0.03773584905660377,[163],['216.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Franciabigio (Francia),"Pontormo, Jacopo da (Jacopo Carrucci)",0.03773584905660377,[221],['311.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)","Treviso, Girolamo da (Girolamo Trevigi)",0.03773584905660377,[211],['326.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Tribolo (Niccolï¿½),"San Gallo, Aristotile (Bastiano) da",0.03773584905660377,[29],['36.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bandinelli, Baccio (Baccio de' Brandini)",Tribolo (Niccolï¿½),0.037383177570093455,"[81, 27]","['104.0', '33.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Vinci, Leonardo da",0.037037037037037035,"[242, 104]","['337.0', '134.0']","['3', '3']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Giuliano da","San Gallo, Antonio da (the younger)",0.037037037037037035,[123],['208.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Correggio, Antonio da","Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.03636363636363636,[120],['151.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Robbia, Luca della",0.03571428571428571,[120],['93.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Pontormo, Jacopo da (Jacopo Carrucci)",0.03571428571428571,"[173, 172]","['236.0', '234.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Giocondo, Fra",0.03571428571428571,"[6, 126]","['9.0', '211.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Garofalo, Benvenuto (Benvenuto Tisi)",0.03571428571428571,"[25, 25]","['28.0', '29.0']","['7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Gherardi, Cristofano (Doceno)",0.03571428571428571,[118],['148.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vecelli, Tiziano (Tiziano da Cadore)","Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03571428571428571,[221],['340.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Masaccio,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03508771929824561,[201],['316.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Conti, Domenico",0.03508771929824561,[119],['177.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Barile, Gian (of Florence)",0.03508771929824561,[85],['116.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Dente, Marco (Marco da Ravenna)",0.03508771929824561,[106],['180.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Unghero, Nanni",0.03508771929824561,[3],['2.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Ubertini, Francesco (Francesco d' Albertino, or Il Bacchiacca)",0.03508771929824561,[19],['23.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","San Gallo, Aristotile (Bastiano) da",0.034782608695652174,"[5, 4]","['5.0', '3.0']","['7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Pisano, Andrea",0.034482758620689655,[126],['166.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",Liberale,0.034482758620689655,[24],['43.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
