"instance_id","rdf:type","rdf_type_2","rdfs:label","frbr:is part of","frbr:has embodiment","rdfs:seeAlso","page_number","biography_slug","vol","level"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_57","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 57","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_57","","57","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_57","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 57","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_57","57","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_58","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 58","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_58","","58","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_58","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 58","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_58","58","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_59","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 59","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_59","","59","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_59","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 59","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_59","59","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_60","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 60","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_60","","60","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_60","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 60","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_60","60","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_61","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 61","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_61","","61","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_61","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 61","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_61","61","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_62","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 62","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_62","","62","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_62","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 62","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_62","62","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_63","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 63","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_63","","63","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_63","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 63","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_63","63","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_64","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 64","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_64","","64","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_64","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 64","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_64","64","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_65","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 65","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_65","","65","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_65","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 65","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_65","65","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_66","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 66","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_66","","66","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_66","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 66","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_66","66","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_67","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 67","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_67","","67","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_67","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 67","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_67","67","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_68","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 68","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_68","","68","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_68","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 68","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_68","68","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_69","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 69","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_69","","69","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_69","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 69","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_69","69","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_70","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 70","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_70","","70","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_70","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 70","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_70","70","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_71","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 71","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_71","","71","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_71","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 71","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_71","71","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_72","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 72","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_72","","72","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_72","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 72","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_72","72","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_73","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 73","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_73","","73","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_73","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 73","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_73","73","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_74","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 74","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_74","","74","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_74","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 74","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_74","74","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_75","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 75","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_75","","75","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_75","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 75","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_75","75","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_76","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 76","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_76","","76","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_76","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 76","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_76","76","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_77","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 77","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_77","","77","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_77","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 77","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_77","77","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_78","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 78","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_78","","78","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_78","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 78","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_78","78","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_79","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 79","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_79","","79","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_79","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 79","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_79","79","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_80","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 80","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_80","","80","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_80","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 80","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_80","80","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_81","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 81","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_81","","81","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_81","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 81","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_81","81","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_82","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 82","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_82","","82","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_82","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 82","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_82","82","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_83","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 83","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_83","","83","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_83","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 83","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_83","83","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_84","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 84","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_84","","84","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_84","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 84","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_84","84","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_85","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 85","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_85","","85","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_85","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 85","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_85","85","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_86","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 86","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_86","","86","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_86","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 86","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_86","86","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_87","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 87","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_87","","87","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_87","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 87","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_87","87","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_88","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 88","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_88","","88","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_88","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 88","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_88","88","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_89","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 89","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_89","","89","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_89","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 89","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_89","89","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_90","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 90","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_90","","90","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_90","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 90","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_90","90","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_91","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 91","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_91","","91","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_91","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 91","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_91","91","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_92","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 92","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_92","","92","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_92","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 92","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_92","92","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_93","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 93","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_93","","93","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_93","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 93","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_93","93","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_94","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 94","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_94","","94","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_94","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 94","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_94","94","michelangelo","9","manifestation"
"viewsari:the_lives_1568_volume-9_michelangelo-bio_page_95","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 9, Life of Michelagnolo Buonarroti, Page 95","viewsari:the_lives_1568_volume-9_michelangelo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_95","","95","michelangelo","9","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio_page_95","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Michelagnolo Buonarroti, Page 95","viewsari:the_lives_1568_gutenberg_web_version_of_volume-9_michelangelo-bio","","https://www.gutenberg.org/files/32362/32362-h/32362-h.htm#Page_95","95","michelangelo","9","manifestation"
